"Contract_ID","Project_ID","Project_Name","Ownership","Developer","Address","ZIP","Parcel_ID","Council_District","Unit_Type","Housing_Tenure","Development_Status","Total_Units","Affordable_Units","Total_ADA_Units","PSH_Units","MFI_20","MFI_30","MFI_40","MFI_50","MFI_60","MFI_65","MFI_70","MFI_80","MFI_100","MFI_120","Affordability_Start_Date","Affordability_Expiration_Date","Affordability_Period","FIL_Status","CAL_FIL","Date_FIL_Recorded","HDA","Private_Activity_Bonds","Affordability_Unlocked","SMART","Dev_Agreement","Density_Bonus","FIL","LIHTC","GO_Bonds_2006","GO_Bonds_2013","GO_Bonds_2018","GO_Bonds_2022","CDBG","CIP_Funds","HOME","HTF","Project_Connect","City_Subsidy","Longitude","Latitude"
"347","4125","David Weekley - SF - Section 4 (RMMA MDA)","Catellus Austin LLC","Catellus Austin LLC","2128 Zach Scott Street","78723","0217160306","9","Single Family","Ownership","Affordability Period Expired","1","1","0","0","0","0","0","0","0","0","0","1","0","0","09-25-2008","09-25-2009","1",,,,,"No","No","Yes","Master Development Agreement",,"No",,,,,,,,,,,,"-97.70290375","30.29439926"
"347","4126","David Weekley - SF - Section 4 (RMMA MDA)","Catellus Austin LLC","Catellus Austin LLC","2124 Zach Scott Street","78723","0217160307","9","Single Family","Ownership","Affordability Period Expired","1","1","0","0","0","0","0","0","0","0","0","1","0","0","09-12-2008","09-12-2009","1",,,,,"No","No","Yes","Master Development Agreement",,"No",,,,,,,,,,,,"-97.70300293","30.29439926"
"347","4127","David Weekley - SF - Section 4 (RMMA MDA)","Catellus Austin LLC","Catellus Austin LLC","2120 Zach Scott Street","78723","0217160308","9","Single Family","Ownership","Affordability Period Expired","1","1","0","0","0","0","0","0","0","0","0","1","0","0","09-15-2008","09-15-2009","1",,,,,"No","No","Yes","Master Development Agreement",,"No",,,,,,,,,,,,"-97.70310211","30.29439926"
"347","4128","David Weekley - SF - Section 4 (RMMA MDA)","Catellus Austin LLC","Catellus Austin LLC","2116 Zach Scott Street","78723","0217160309","9","Single Family","Ownership","Affordability Period Expired","1","1","0","0","0","0","0","0","0","0","0","1","0","0","09-22-2008","09-22-2009","1",,,,,"No","No","Yes","Master Development Agreement",,"No",,,,,,,,,,,,"-97.70320129","30.29439926"
"347","4129","David Weekley - SF - Section 4 (RMMA MDA)","Catellus Austin LLC","Catellus Austin LLC","2112 Zach Scott Street","78723","0217160311","9","Single Family","Ownership","Affordability Period Expired","1","1","0","0","0","0","0","0","0","0","0","1","0","0","12-08-2008","12-08-2009","1",,,,,"No","No","Yes","Master Development Agreement",,"No",,,,,,,,,,,,"-97.70330048","30.29439926"
"347","4130","David Weekley - SF - Section 4 (RMMA MDA)","Catellus Austin LLC","Catellus Austin LLC","2108 Zach Scott Street","78723","0217160311","9","Single Family","Ownership","Affordability Period Expired","1","1","0","0","0","0","0","0","0","0","0","1","0","0","04-23-2009","04-23-2010","1",,,,,"No","No","Yes","Master Development Agreement",,"No",,,,,,,,,,,,"-97.70330048","30.29439926"
"347","4131","David Weekley - SF - Section 4 (RMMA MDA)","Catellus Austin LLC","Catellus Austin LLC","2104 Zach Scott Street","78723","0217160312","9","Single Family","Ownership","Affordability Period Expired","1","1","0","0","0","0","0","0","0","0","0","1","0","0","09-18-2008","09-18-2009","1",,,,,"No","No","Yes","Master Development Agreement",,"No",,,,,,,,,,,,"-97.70339966","30.29439926"
"347","4132","David Weekley - SF - Section 4 (RMMA MDA)","Catellus Austin LLC","Catellus Austin LLC","2100 Zach Scott Street","78723","0217130601","9","Single Family","Ownership","Affordability Period Expired","1","1","0","0","0","0","0","0","0","0","0","1","0","0","09-04-2008","09-04-2009","1",,,,,"No","No","Yes","Master Development Agreement",,"No",,,,,,,,,,,,"-97.70349884","30.29439926"
"347","4133","David Weekley - SF - Section 4 (RMMA MDA)","Catellus Austin LLC","Catellus Austin LLC","2064 Zach Scott Street","78723","0217130603","9","Single Family","Ownership","Affordability Period Expired","1","1","0","0","0","0","0","0","0","0","0","1","0","0","09-02-2008","09-02-2009","1",,,,,"No","No","Yes","Master Development Agreement",,"No",,,,,,,,,,,,"-97.70359802","30.29439926"
"347","4134","David Weekley - SF - Section 4 (RMMA MDA)","Catellus Austin LLC","Catellus Austin LLC","2060 Zach Scott Street","78723","0217130604","9","Single Family","Ownership","Affordability Period Expired","1","1","0","0","0","0","0","0","0","0","0","1","0","0","08-26-2008","08-26-2009","1",,,,,"No","No","Yes","Master Development Agreement",,"No",,,,,,,,,,,,"-97.7036972","30.29439926"
"347","4135","David Weekley - SF - Section 4 (RMMA MDA)","Catellus Austin LLC","Catellus Austin LLC","2056 Zach Scott Street","78723","0217130604","9","Single Family","Ownership","Affordability Period Expired","1","1","0","0","0","0","0","0","0","0","0","1","0","0","09-12-2008","09-12-2009","1",,,,,"No","No","Yes","Master Development Agreement",,"No",,,,,,,,,,,,"-97.7036972","30.29439926"
"347","4136","David Weekley - SF - Section 4 (RMMA MDA)","Catellus Austin LLC","Catellus Austin LLC","2052 Zach Scott Street","78723","0217130605","9","Single Family","Ownership","Affordability Period Expired","1","1","0","0","0","0","0","0","0","0","0","1","0","0","08-29-2008","08-29-2009","1",,,,,"No","No","Yes","Master Development Agreement",,"No",,,,,,,,,,,,"-97.70379639","30.29439926"
"347","4137","David Weekley - SF - Section 4 (RMMA MDA)","Catellus Austin LLC","Catellus Austin LLC","2048 Zach Scott Street","78723","0217130607","9","Single Family","Ownership","Affordability Period Expired","1","1","0","0","0","0","0","0","0","0","0","1","0","0","03-05-2009","03-05-2010","1",,,,,"No","No","Yes","Master Development Agreement",,"No",,,,,,,,,,,,"-97.7039032","30.29439926"
"347","4138","David Weekley - SF - Section 4 (RMMA MDA)","Catellus Austin LLC","Catellus Austin LLC","2044 Zach Scott Street","78723","0217130608","9","Single Family","Ownership","Affordability Period Expired","1","1","0","0","0","0","0","0","0","0","0","1","0","0","10-30-2008","10-30-2009","1",,,,,"No","No","Yes","Master Development Agreement",,"No",,,,,,,,,,,,"-97.70400238","30.29439926"
"347","4139","David Weekley - SF - Section 4 (RMMA MDA)","Catellus Austin LLC","Catellus Austin LLC","2040 Zach Scott Street","78723","0348110211","9","Single Family","Ownership","Affordability Period Expired","1","1","0","0","0","0","0","0","0","0","0","1","0","0","07-29-2008","07-29-2009","1",,,,,"No","No","Yes","Master Development Agreement",,"No",,,,,,,,,,,,"-97.70400238","30.124882"
"347","4140","David Weekley - SF - Section 4 (RMMA MDA)","Catellus Austin LLC","Catellus Austin LLC","2036 Zach Scott Street","78723","0217130609","9","Single Family","Ownership","Affordability Period Expired","1","1","0","0","0","0","0","0","0","0","0","1","0","0","09-30-2008","09-30-2009","1",,,,,"No","No","Yes","Master Development Agreement",,"No",,,,,,,,,,,,"-97.70410156","30.29439926"
"347","4141","David Weekley - SF - Section 4 (RMMA MDA)","Catellus Austin LLC","Catellus Austin LLC","2032 Zach Scott Street","78723","0217130610","9","Single Family","Ownership","Affordability Period Expired","1","1","0","0","0","0","0","0","0","0","0","1","0","0","07-30-2008","07-30-2009","1",,,,,"No","No","Yes","Master Development Agreement",,"No",,,,,,,,,,,,"-97.70420074","30.29439926"
"347","4142","David Weekley - SF - Section 4 (RMMA MDA)","Catellus Austin LLC","Catellus Austin LLC","4152 Mattie Street","78723","0217160413","9","Single Family","Ownership","Affordability Period Expired","1","1","0","0","0","0","0","0","0","0","0","1","0","0","04-15-2009","04-15-2010","1",,,,,"No","No","Yes","Master Development Agreement",,"No",,,,,,,,,,,,"-97.70290375","30.293800035"
"347","4143","David Weekley - SF - Section 4 (RMMA MDA)","Catellus Austin LLC","Catellus Austin LLC","4148 Mattie Street","78723","0217160413","9","Single Family","Ownership","Affordability Period Expired","1","1","0","0","0","0","0","0","0","0","0","1","0","0","11-19-2008","11-19-2009","1",,,,,"No","No","Yes","Master Development Agreement",,"No",,,,,,,,,,,,"-97.70290375","30.29380035"
"347","4144","David Weekley - SF - Section 4 (RMMA MDA)","Catellus Austin LLC","Catellus Austin LLC","4144 Mattie Street","78723","0217160415","9","Single Family","Ownership","Affordability Period Expired","1","1","0","0","0","0","0","0","0","0","0","1","0","0","10-20-2008","10-20-2009","1",,,,,"No","No","Yes","Master Development Agreement",,"No",,,,,,,,,,,,"-97.70290375","30.29369926"
"347","4145","David Weekley - SF - Section 4 (RMMA MDA)","Catellus Austin LLC","Catellus Austin LLC","4140 Mattie Street","78723","0217160416","9","Single Family","Ownership","Affordability Period Expired","1","1","0","0","0","0","0","0","0","0","0","1","0","0","10-30-2008","10-30-2009","1",,,,,"No","No","Yes","Master Development Agreement",,"No",,,,,,,,,,,,"-97.70290375","30.29360008"
"347","4146","David Weekley - SF - Section 4 (RMMA MDA)","Catellus Austin LLC","Catellus Austin LLC","4136 Mattie Street","78723","0217160416","9","Single Family","Ownership","Affordability Period Expired","1","1","0","0","0","0","0","0","0","0","0","1","0","0","10-15-2008","10-15-2009","1",,,,,"No","No","Yes","Master Development Agreement",,"No",,,,,,,,,,,,"-97.70290375","30.29360008"
"347","4147","David Weekley - SF - Section 4 (RMMA MDA)","Catellus Austin LLC","Catellus Austin LLC","4132 Mattie Street","78723","0217160418","9","Single Family","Ownership","Affordability Period Expired","1","1","0","0","0","0","0","0","0","0","0","1","0","0","10-29-2008","10-29-2009","1",,,,,"No","No","Yes","Master Development Agreement",,"No",,,,,,,,,,,,"-97.70290375","30.2935009"
"347","4148","David Weekley - SF - Section 4 (RMMA MDA)","Catellus Austin LLC","Catellus Austin LLC","4128 Mattie Street","78723","0217160419","9","Single Family","Ownership","Affordability Period Expired","1","1","0","0","0","0","0","0","0","0","0","1","0","0","10-29-2008","10-29-2009","1",,,,,"No","No","Yes","Master Development Agreement",,"No",,,,,,,,,,,,"-97.70290375","30.29339981"
"347","4149","David Weekley - SF - Section 4 (RMMA MDA)","Catellus Austin LLC","Catellus Austin LLC","4124 Mattie Street","78723","0217160419","9","Single Family","Ownership","Affordability Period Expired","1","1","0","0","0","0","0","0","0","0","0","1","0","0","11-14-2008","11-14-2009","1",,,,,"No","No","Yes","Master Development Agreement",,"No",,,,,,,,,,,,"-97.70290375","30.29339981"
"347","4150","David Weekley - SF - Section 4 (RMMA MDA)","Catellus Austin LLC","Catellus Austin LLC","4120 Mattie Street","78723","0215160101","9","Single Family","Ownership","Affordability Period Expired","1","1","0","0","0","0","0","0","0","0","0","1","0","0","11-10-2008","11-10-2009","1",,,,,"No","No","Yes","Master Development Agreement",,"No",,,,,,,,,,,,"-97.70290375","30.29330063"
"347","4151","David Weekley - SF - Section 4 (RMMA MDA)","Catellus Austin LLC","Catellus Austin LLC","4116 Mattie Street","78723","0215160102","9","Single Family","Ownership","Affordability Period Expired","1","1","0","0","0","0","0","0","0","0","0","1","0","0","11-04-2008","11-04-2009","1",,,,,"No","No","Yes","Master Development Agreement",,"No",,,,,,,,,,,,"-97.70290375","30.29319954"
"347","4152","David Weekley - SF - Section 4 (RMMA MDA)","Catellus Austin LLC","Catellus Austin LLC","4112 Mattie Street","78723","0215160102","9","Single Family","Ownership","Affordability Period Expired","1","1","0","0","0","0","0","0","0","0","0","1","0","0","11-12-2008","11-12-2009","1",,,,,"No","No","Yes","Master Development Agreement",,"No",,,,,,,,,,,,"-97.70290375","30.29319954"
"347","4153","David Weekley - SF - Section 4 (RMMA MDA)","Catellus Austin LLC","Catellus Austin LLC","4108 Mattie Street","78723","0215160104","9","Single Family","Ownership","Affordability Period Expired","1","1","0","0","0","0","0","0","0","0","0","1","0","0","11-17-2008","11-17-2009","1",,,,,"No","No","Yes","Master Development Agreement",,"No",,,,,,,,,,,,"-97.70290375","30.29310036"
"347","4155","David Weekley - SF - Section 4 (RMMA MDA)","Catellus Austin LLC","Catellus Austin LLC","4104 Mattie Street","78723","0215160105","9","Single Family","Ownership","Affordability Period Expired","1","1","0","0","0","0","0","0","0","0","0","1","0","0","12-12-2008","12-12-2009","1",,,,,"No","No","Yes","Master Development Agreement",,"No",,,,,,,,,,,,"-97.70290375","30.29299927"
"347","4156","David Weekley - SF - Section 4 (RMMA MDA)","Catellus Austin LLC","Catellus Austin LLC","4100 Mattie Street","78723","0215160105","9","Single Family","Ownership","Affordability Period Expired","1","1","0","0","0","0","0","0","0","0","0","1","0","0","11-14-2008","11-14-2009","1",,,,,"No","No","Yes","Master Development Agreement",,"No",,,,,,,,,,,,"-97.70290375","30.29299927"
"347","4157","David Weekley - SF - Section 9 (RMMA MDA)","Catellus Austin LLC","Catellus Austin LLC","2600 Zach Scott Street","78723","0217162819","9","Single Family","Ownership","Affordability Period Expired","1","1","0","0","0","0","0","0","0","0","0","1","0","0","12-21-2016","12-21-2017","1",,,,,"No","No","Yes","Master Development Agreement",,"No",,,,,,,,,,,,"-97.69830322","30.29459953"
"347","4158","David Weekley - SF - Section 9 (RMMA MDA)","Catellus Austin LLC","Catellus Austin LLC","2602 Zach Scott Street","78723","0217162818","9","Single Family","Ownership","Affordability Period Expired","1","1","0","0","0","0","0","0","0","0","0","1","0","0","12-20-2016","12-20-2017","1",,,,,"No","No","Yes","Master Development Agreement",,"No",,,,,,,,,,,,"-97.69819641","30.29459953"
"347","4159","David Weekley - SF - Section 9 (RMMA MDA)","Catellus Austin LLC","Catellus Austin LLC","2604 Zach Scott Street","78723","0217162816","9","Single Family","Ownership","Affordability Period Expired","1","1","0","0","0","0","0","0","0","0","0","1","0","0","12-20-2016","12-20-2017","1",,,,,"No","No","Yes","Master Development Agreement",,"No",,,,,,,,,,,,"-97.69809723","30.29459953"
"347","4160","David Weekley - SF - Section 9 (RMMA MDA)","Catellus Austin LLC","Catellus Austin LLC","2606 Zach Scott Street","78723","0217162815","9","Single Family","Ownership","Affordability Period Expired","1","1","0","0","0","0","0","0","0","0","0","1","0","0","12-20-2016","12-20-2017","1",,,,,"No","No","Yes","Master Development Agreement",,"No",,,,,,,,,,,,"-97.69799805","30.29459953"
"347","4161","David Weekley - SF - Section 9 (RMMA MDA)","Catellus Austin LLC","Catellus Austin LLC","2608 Zach Scott Street","78723","0217162815","9","Single Family","Ownership","Affordability Period Expired","1","1","0","0","0","0","0","0","0","0","0","1","0","0","12-29-2016","12-29-2017","1",,,,,"No","No","Yes","Master Development Agreement",,"No",,,,,,,,,,,,"-97.69799805","30.29459953"
"347","4162","David Weekley - SF - Section 9 (RMMA MDA)","Catellus Austin LLC","Catellus Austin LLC","2610 Zach Scott Street","78723","0217162814","9","Single Family","Ownership","Affordability Period Expired","1","1","0","0","0","0","0","0","0","0","0","1","0","0","12-28-2016","12-28-2017","1",,,,,"No","No","Yes","Master Development Agreement",,"No",,,,,,,,,,,,"-97.69789886","30.29459953"
"347","4163","David Weekley - SF - Section 9 (RMMA MDA)","Catellus Austin LLC","Catellus Austin LLC","2612 Zach Scott Street","78723","0217162813","9","Single Family","Ownership","Affordability Period Expired","1","1","0","0","0","0","0","0","0","0","0","1","0","0","12-29-2016","12-29-2017","1",,,,,"No","No","Yes","Master Development Agreement",,"No",,,,,,,,,,,,"-97.69779968","30.29459953"
"347","4164","David Weekley - SF - Section 9 (RMMA MDA)","Catellus Austin LLC","Catellus Austin LLC","2614 Zach Scott Street","78723","0217162812","9","Single Family","Ownership","Affordability Period Expired","1","1","0","0","0","0","0","0","0","0","0","1","0","0","12-22-2016","12-22-2017","1",,,,,"No","No","Yes","Master Development Agreement",,"No",,,,,,,,,,,,"-97.6977005","30.29459953"
"347","4165","Meritage - SF - Section 5 (RMMA MDA)","Catellus Austin LLC","Catellus Austin LLC","4440 Camacho Street","78723","0217160713","9","Single Family","Ownership","Affordability Period Expired","1","1","0","0","0","0","0","0","0","0","0","1","0","0","11-21-2008","11-21-2009","1",,,,,"No","No","Yes","Master Development Agreement",,"No",,,,,,,,,,,,"-97.70120239","30.29579926"
"347","4166","Meritage - SF - Section 5 (RMMA MDA)","Catellus Austin LLC","Catellus Austin LLC","4424 Camacho Street","78723","0217160717","9","Single Family","Ownership","Affordability Period Expired","1","1","0","0","0","0","0","0","0","0","0","1","0","0","12-30-2008","12-30-2009","1",,,,,"No","No","Yes","Master Development Agreement",,"No",,,,,,,,,,,,"-97.7016983","30.29579926"
"347","4167","Meritage - SF - Section 5 (RMMA MDA)","Catellus Austin LLC","Catellus Austin LLC","4412 Camacho Street","78723","0217160721","9","Single Family","Ownership","Affordability Period Expired","1","1","0","0","0","0","0","0","0","0","0","1","0","0","02-20-2009","02-20-2010","1",,,,,"No","No","Yes","Master Development Agreement",,"No",,,,,,,,,,,,"-97.70210266","30.29579926"
"347","4168","Meritage - SF - Section 5 (RMMA MDA)","Catellus Austin LLC","Catellus Austin LLC","4425 Camacho Street","78723","0217160823","9","Single Family","Ownership","Affordability Period Expired","1","1","0","0","0","0","0","0","0","0","0","1","0","0","12-29-2008","12-29-2009","1",,,,,"No","No","Yes","Master Development Agreement",,"No",,,,,,,,,,,,"-97.70159912","30.2954998"
"347","4169","Meritage - SF - Section 5 (RMMA MDA)","Catellus Austin LLC","Catellus Austin LLC","4213 Threadgill Street","78723","0217160904","9","Single Family","Ownership","Affordability Period Expired","1","1","0","0","0","0","0","0","0","0","0","1","0","0","11-26-2008","11-26-2009","1",,,,,"No","No","Yes","Master Development Agreement",,"No",,,,,,,,,,,,"-97.70089722","30.2947998"
